TransactionID,Date,CustomerID,ProductID,RegionID,Units,UnitCost,Category,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
18233,2026-01-17,1013,116,5,4,27.96,Add-on,56.87,0.046,217.02,111.84,105.18
18234,2024-02-20,1012,106,5,1,39.99,Subscription,78.74,0.069,73.31,39.99,33.32
18235,2024-11-04,1249,119,3,2,10.34,Services,17.66,0.083,32.39,20.68,11.71
18236,2024-02-03,1171,109,5,3,38.49,Hardware,58.46,0.125,153.46,115.47,37.99
18237,2025-09-27,1105,100,5,1,7.37,Services,14.55,0.0,14.55,7.37,7.18
18238,2025-08-11,1188,117,5,1,64.14,Add-on,88.47,0.066,82.63,64.14,18.49
18239,2025-09-26,1016,113,5,1,47.13,Services,76.15,0.071,70.74,47.13,23.61
18240,2024-07-23,1049,118,2,4,73.13,Add-on,148.87,0.139,512.71,292.52,220.19
18241,2026-01-09,1248,117,3,3,64.14,Add-on,97.96,0.009,291.24,192.42,98.82
18242,2024-03-10,1226,112,4,2,38.6,Services,73.57,0.023,143.76,77.2,66.56
18243,2024-08-17,1078,106,5,3,39.99,Subscription,64.79,0.021,190.29,119.97,70.32
18244,2025-04-24,1271,101,5,3,116.54,Add-on,151.2,0.09,412.78,349.62,63.16
18245,2025-06-16,1212,106,4,3,39.99,Subscription,65.52,0.097,177.49,119.97,57.52
18246,2024-04-17,1016,109,5,1,38.49,Hardware,44.27,0.028,43.03,38.49,4.54
18247,2024-08-28,1250,116,1,5,27.96,Add-on,54.64,0.143,234.13,139.8,94.33
18248,2024-09-07,1083,104,3,3,25.91,Services,35.67,0.014,105.51,77.73,27.78
18249,2024-05-14,1196,108,3,3,54.67,Services,84.18,0.017,248.25,164.01,84.24
18250,2024-03-30,1264,103,4,2,29.42,Services,44.62,0.038,85.85,58.84,27.01
18251,2025-08-13,1017,119,5,2,10.34,Services,17.28,0.025,33.7,20.68,13.02
18252,2025-03-15,1220,114,3,3,57.45,Add-on,111.03,0.074,308.44,172.35,136.09
18253,2025-11-19,1234,113,1,2,47.13,Services,86.62,0.045,165.44,94.26,71.18
18254,2024-10-24,1175,117,3,5,64.14,Add-on,117.16,0.039,562.95,320.7,242.25
18255,2025-02-10,1071,109,1,4,38.49,Hardware,83.02,0.05,315.48,153.96,161.52
18256,2024-11-03,1090,115,3,6,95.3,Subscription,116.97,0.118,619.01,571.8,47.21
18257,2024-04-11,1022,119,1,2,10.34,Services,13.61,0.165,22.73,20.68,2.05
18258,2024-12-26,1212,109,4,4,38.49,Hardware,46.51,0.048,177.11,153.96,23.15
18259,2025-09-15,1293,108,5,1,54.67,Services,79.27,0.074,73.4,54.67,18.73
18260,2025-11-23,1127,115,3,3,95.3,Subscription,125.37,0.095,340.38,285.9,54.48
18261,2025-09-07,1058,104,3,3,25.91,Services,39.04,0.083,107.4,77.73,29.67
18262,2025-06-11,1084,118,3,4,73.13,Add-on,127.81,0.106,457.05,292.52,164.53
18263,2025-08-30,1228,100,5,5,7.37,Services,9.55,0.0,47.75,36.85,10.9
18264,2024-10-19,1267,100,2,3,7.37,Services,9.43,0.063,26.51,22.11,4.4
18265,2024-05-25,1111,104,2,1,25.91,Services,46.51,0.021,45.53,25.91,19.62
18266,2025-02-07,1115,106,3,4,39.99,Subscription,56.24,0.039,216.19,159.96,56.23
18267,2024-01-02,1237,114,3,3,57.45,Add-on,82.4,0.16,207.65,172.35,35.3
18268,2024-04-28,1051,110,3,3,75.36,Services,109.67,0.078,303.35,226.08,77.27
18269,2025-08-28,1083,111,3,2,21.04,Services,29.44,0.036,56.76,42.08,14.68
18270,2024-07-09,1110,116,2,4,27.96,Add-on,49.69,0.072,184.45,111.84,72.61
18271,2024-01-03,1199,116,3,8,27.96,Add-on,36.16,0.0,289.28,223.68,65.6
18272,2025-05-01,1218,116,5,3,27.96,Add-on,40.27,0.054,114.29,83.88,30.41
18273,2025-09-14,1228,103,5,4,29.42,Services,64.17,0.108,228.96,117.68,111.28
18274,2024-06-25,1020,101,2,1,116.54,Add-on,181.74,0.107,162.29,116.54,45.75
18275,2024-09-13,1175,109,3,2,38.49,Hardware,65.14,0.126,113.86,76.98,36.88
18276,2025-06-17,1055,104,2,2,25.91,Services,37.48,0.106,67.01,51.82,15.19
18277,2025-04-21,1290,109,5,3,38.49,Hardware,74.21,0.0,222.63,115.47,107.16
18278,2025-02-01,1299,109,2,1,38.49,Hardware,65.75,0.056,62.07,38.49,23.58
18279,2025-05-10,1294,110,5,3,75.36,Services,118.79,0.0,356.37,226.08,130.29
18280,2024-08-07,1142,109,2,3,38.49,Hardware,83.81,0.025,245.14,115.47,129.67
18281,2024-06-21,1225,110,2,4,75.36,Services,88.86,0.143,304.61,301.44,3.17
18282,2026-01-05,1007,105,3,2,26.09,Add-on,35.48,0.0,70.96,52.18,18.78
18283,2025-01-24,1123,109,2,2,38.49,Hardware,82.08,0.015,161.7,76.98,84.72
18284,2025-05-16,1245,107,1,2,65.35,Subscription,143.44,0.094,259.91,130.7,129.21
18285,2025-07-30,1100,110,5,5,75.36,Services,128.84,0.064,602.97,376.8,226.17
18286,2026-02-27,1092,119,3,3,10.34,Services,21.74,0.079,60.07,31.02,29.05
18287,2026-01-30,1253,118,3,5,73.13,Add-on,137.6,0.047,655.66,365.65,290.01
18288,2024-09-16,1079,106,2,3,39.99,Subscription,86.02,0.061,242.32,119.97,122.35
18289,2024-05-10,1297,111,4,3,21.04,Services,33.14,0.12,87.49,63.12,24.37
18290,2024-04-22,1030,105,1,2,26.09,Add-on,46.73,0.107,83.46,52.18,31.28
18291,2025-12-23,1298,111,2,3,21.04,Services,42.8,0.018,126.09,63.12,62.97
18292,2024-01-20,1281,104,3,5,25.91,Services,34.46,0.093,156.28,129.55,26.73
18293,2024-08-02,1011,112,1,2,38.6,Services,50.71,0.091,92.19,77.2,14.99
18294,2024-11-05,1126,116,1,3,27.96,Add-on,44.39,0.02,130.51,83.88,46.63
18295,2024-09-07,1186,108,3,4,54.67,Services,70.39,0.029,273.39,218.68,54.71
18296,2025-05-02,1068,119,5,4,10.34,Services,14.61,0.034,56.45,41.36,15.09
18297,2025-01-16,1010,116,4,3,27.96,Add-on,51.78,0.074,143.84,83.88,59.96
18298,2025-02-12,1022,118,1,2,73.13,Add-on,97.0,0.103,174.02,146.26,27.76
18299,2024-09-27,1208,118,4,4,73.13,Add-on,135.99,0.052,515.67,292.52,223.15
18300,2025-02-10,1214,107,2,2,65.35,Subscription,103.6,0.054,196.01,130.7,65.31
18301,2025-11-22,1122,107,1,1,65.35,Subscription,143.13,0.091,130.11,65.35,64.76
18302,2024-07-12,1072,114,2,1,57.45,Add-on,117.18,0.0,117.18,57.45,59.73
18303,2025-03-16,1209,106,1,4,39.99,Subscription,79.38,0.018,311.8,159.96,151.84
18304,2024-11-08,1273,105,1,1,26.09,Add-on,38.13,0.051,36.19,26.09,10.1
18305,2024-03-19,1093,115,5,3,95.3,Subscription,188.74,0.01,560.56,285.9,274.66
18306,2024-06-28,1235,107,1,2,65.35,Subscription,102.58,0.058,193.26,130.7,62.56
18307,2025-11-05,1153,102,1,2,100.73,Subscription,176.38,0.011,348.88,201.46,147.42
18308,2025-12-14,1273,109,1,4,38.49,Hardware,62.95,0.049,239.46,153.96,85.5
18309,2024-01-14,1212,109,4,4,38.49,Hardware,75.43,0.082,276.98,153.96,123.02
18310,2024-09-02,1127,118,3,7,73.13,Add-on,126.01,0.059,830.03,511.91,318.12
18311,2024-01-14,1232,101,5,5,116.54,Add-on,210.75,0.0,1053.75,582.7,471.05
18312,2024-04-08,1040,108,4,4,54.67,Services,94.93,0.042,363.77,218.68,145.09
18313,2024-02-02,1288,100,3,2,7.37,Services,15.41,0.012,30.45,14.74,15.71
18314,2025-03-11,1042,109,4,2,38.49,Hardware,82.52,0.073,152.99,76.98,76.01
18315,2024-09-13,1269,117,2,4,64.14,Add-on,102.71,0.058,387.01,256.56,130.45
18316,2024-02-03,1027,100,5,4,7.37,Services,12.4,0.0,49.6,29.48,20.12
18317,2024-01-19,1269,111,2,1,21.04,Services,28.02,0.066,26.17,21.04,5.13
18318,2025-10-25,1073,104,1,3,25.91,Services,38.27,0.049,109.18,77.73,31.45
18319,2024-09-16,1144,110,3,5,75.36,Services,146.68,0.0,733.4,376.8,356.6
18320,2025-11-06,1161,119,1,1,10.34,Services,18.88,0.0,18.88,10.34,8.54
18321,2025-08-11,1245,113,1,2,47.13,Services,84.27,0.041,161.63,94.26,67.37
18322,2025-02-19,1269,114,2,4,57.45,Add-on,94.01,0.054,355.73,229.8,125.93
18323,2024-05-16,1210,101,4,3,116.54,Add-on,183.56,0.037,530.3,349.62,180.68
18324,2024-12-24,1279,103,3,2,29.42,Services,41.05,0.018,80.62,58.84,21.78
18325,2025-12-20,1222,118,2,3,73.13,Add-on,154.2,0.087,422.35,219.39,202.96
18326,2026-01-23,1069,112,4,3,38.6,Services,83.91,0.113,223.28,115.8,107.48
18327,2025-08-01,1019,118,2,5,73.13,Add-on,100.55,0.064,470.57,365.65,104.92
18328,2024-04-25,1120,112,3,3,38.6,Services,61.08,0.0,183.24,115.8,67.44
18329,2025-02-07,1172,111,4,2,21.04,Services,28.0,0.169,46.54,42.08,4.46
18330,2024-07-20,1033,101,4,2,116.54,Add-on,220.87,0.067,412.14,233.08,179.06
18331,2025-01-10,1070,104,2,1,25.91,Services,47.85,0.079,44.07,25.91,18.16
18332,2024-09-06,1032,117,2,1,64.14,Add-on,75.19,0.05,71.43,64.14,7.29
18333,2025-03-21,1261,118,3,2,73.13,Add-on,108.02,0.049,205.45,146.26,59.19
18334,2024-10-04,1271,102,5,2,100.73,Subscription,150.12,0.089,273.52,201.46,72.06
18335,2024-04-21,1108,103,1,2,29.42,Services,55.97,0.034,108.13,58.84,49.29
18336,2025-04-17,1022,117,1,3,64.14,Add-on,85.57,0.0,256.71,192.42,64.29
18337,2026-01-15,1145,111,1,2,21.04,Services,44.54,0.065,83.29,42.08,41.21
18338,2025-11-18,1013,102,5,3,100.73,Subscription,124.47,0.002,372.66,302.19,70.47
18339,2025-01-26,1035,110,2,4,75.36,Services,103.61,0.089,377.55,301.44,76.11
18340,2024-05-22,1270,113,3,5,47.13,Services,55.44,0.0,277.2,235.65,41.55
18341,2024-02-01,1260,102,5,2,100.73,Subscription,220.73,0.099,397.76,201.46,196.3
18342,2024-06-29,1052,104,4,4,25.91,Services,52.37,0.113,185.81,103.64,82.17
18343,2025-08-01,1047,106,5,5,39.99,Subscription,74.48,0.036,358.99,199.95,159.04
18344,2025-05-30,1010,119,4,2,10.34,Services,22.6,0.021,44.25,20.68,23.57
18345,2024-09-25,1257,116,3,3,27.96,Add-on,32.63,0.024,95.54,83.88,11.66
18346,2024-08-23,1279,118,3,3,73.13,Add-on,148.44,0.088,406.13,219.39,186.74
18347,2024-10-03,1209,102,1,2,100.73,Subscription,188.25,0.103,337.72,201.46,136.26
18348,2025-07-06,1011,100,1,4,7.37,Services,9.71,0.064,36.35,29.48,6.87
18349,2025-09-24,1250,107,1,6,65.35,Subscription,129.82,0.065,728.29,392.1,336.19
18350,2024-10-01,1159,119,2,5,10.34,Services,20.33,0.112,90.27,51.7,38.57
18351,2026-01-12,1035,104,2,3,25.91,Services,37.9,0.009,112.68,77.73,34.95
18352,2024-03-26,1148,102,2,1,100.73,Subscription,166.14,0.13,144.54,100.73,43.81
18353,2024-03-03,1197,119,1,4,10.34,Services,12.26,0.134,42.47,41.36,1.11
18354,2025-02-07,1245,116,1,2,27.96,Add-on,32.33,0.131,56.19,55.92,0.27
18355,2024-07-10,1203,112,4,3,38.6,Services,55.03,0.052,156.51,115.8,40.71
18356,2024-10-19,1043,112,5,4,38.6,Services,56.77,0.0,227.08,154.4,72.68
18357,2024-01-31,1205,103,2,7,29.42,Services,60.25,0.068,393.07,205.94,187.13
18358,2024-11-25,1240,117,4,3,64.14,Add-on,104.85,0.092,285.61,192.42,93.19
18359,2025-10-19,1040,105,4,1,26.09,Add-on,55.79,0.155,47.14,26.09,21.05
18360,2024-04-16,1075,101,4,4,116.54,Add-on,214.48,0.006,852.77,466.16,386.61
18361,2025-09-13,1201,114,3,4,57.45,Add-on,103.74,0.142,356.04,229.8,126.24
18362,2024-10-02,1094,101,2,3,116.54,Add-on,173.52,0.017,511.71,349.62,162.09
18363,2025-12-22,1027,119,5,2,10.34,Services,14.41,0.084,26.4,20.68,5.72
18364,2025-10-12,1143,119,3,1,10.34,Services,16.91,0.069,15.74,10.34,5.4
18365,2025-08-20,1058,115,3,3,95.3,Subscription,184.48,0.038,532.41,285.9,246.51
18366,2025-07-09,1128,110,5,2,75.36,Services,115.72,0.038,222.65,150.72,71.93
18367,2024-03-22,1000,116,3,2,27.96,Add-on,56.74,0.111,100.88,55.92,44.96
18368,2024-03-04,1286,100,1,2,7.37,Services,13.9,0.018,27.3,14.74,12.56
18369,2025-07-20,1021,112,3,1,38.6,Services,50.76,0.215,39.85,38.6,1.25
18370,2025-08-08,1225,107,2,5,65.35,Subscription,98.59,0.159,414.57,326.75,87.82
18371,2024-05-08,1203,102,4,6,100.73,Subscription,120.81,0.091,658.9,604.38,54.52
18372,2024-09-12,1186,113,3,3,47.13,Services,73.42,0.085,201.54,141.39,60.15
18373,2024-08-18,1283,113,2,2,47.13,Services,78.11,0.058,147.16,94.26,52.9
18374,2025-05-11,1026,113,3,2,47.13,Services,95.32,0.06,179.2,94.26,84.94
18375,2024-05-16,1128,118,5,2,73.13,Add-on,115.57,0.012,228.37,146.26,82.11
18376,2025-03-30,1094,110,2,3,75.36,Services,135.69,0.037,392.01,226.08,165.93
18377,2024-12-20,1065,111,3,2,21.04,Services,32.13,0.019,63.04,42.08,20.96
18378,2025-09-15,1176,100,3,2,7.37,Services,13.79,0.077,25.46,14.74,10.72
18379,2025-04-29,1274,100,1,2,7.37,Services,9.82,0.06,18.46,14.74,3.72
18380,2024-05-25,1155,113,5,5,47.13,Services,65.0,0.041,311.68,235.65,76.03
18381,2024-02-02,1018,117,5,4,64.14,Add-on,131.63,0.098,474.92,256.56,218.36
18382,2024-09-16,1057,101,3,1,116.54,Add-on,177.61,0.101,159.67,116.54,43.13
18383,2024-03-27,1272,103,1,1,29.42,Services,41.56,0.071,38.61,29.42,9.19
18384,2024-09-21,1197,117,1,1,64.14,Add-on,74.55,0.094,67.54,64.14,3.4
18385,2025-06-25,1078,103,5,3,29.42,Services,55.99,0.061,157.72,88.26,69.46
18386,2025-01-26,1040,116,4,3,27.96,Add-on,45.89,0.009,136.43,83.88,52.55
18387,2024-08-19,1225,115,2,3,95.3,Subscription,126.96,0.12,335.17,285.9,49.27
18388,2025-08-10,1260,115,5,3,95.3,Subscription,197.15,0.0,591.45,285.9,305.55
18389,2025-03-22,1244,108,3,3,54.67,Services,108.7,0.182,266.75,164.01,102.74
18390,2024-05-08,1022,109,1,6,38.49,Hardware,55.46,0.106,297.49,230.94,66.55
18391,2024-09-27,1196,106,3,2,39.99,Subscription,55.33,0.076,102.25,79.98,22.27
18392,2024-03-29,1235,108,1,4,54.67,Services,86.8,0.03,336.78,218.68,118.1
18393,2025-04-10,1125,115,1,2,95.3,Subscription,146.11,0.059,274.98,190.6,84.38
18394,2024-06-18,1265,116,1,3,27.96,Add-on,36.77,0.12,97.07,83.88,13.19
18395,2024-05-07,1139,115,4,6,95.3,Subscription,207.78,0.079,1148.19,571.8,576.39
18396,2024-06-22,1126,115,1,3,95.3,Subscription,143.06,0.0,429.18,285.9,143.28
18397,2024-01-26,1285,119,5,1,10.34,Services,17.65,0.018,17.33,10.34,6.99
18398,2025-07-26,1113,118,2,3,73.13,Add-on,141.14,0.057,399.29,219.39,179.9
18399,2025-05-25,1012,109,5,4,38.49,Hardware,81.76,0.124,286.49,153.96,132.53
18400,2025-05-02,1227,101,2,1,116.54,Add-on,152.27,0.114,134.91,116.54,18.37
18401,2025-08-01,1008,102,1,3,100.73,Subscription,130.82,0.069,365.38,302.19,63.19
18402,2025-02-09,1145,106,1,3,39.99,Subscription,71.45,0.149,182.41,119.97,62.44
18403,2024-01-26,1162,101,5,4,116.54,Add-on,165.93,0.0,663.72,466.16,197.56
18404,2024-03-23,1222,112,2,2,38.6,Services,71.38,0.13,124.2,77.2,47.0
18405,2024-12-29,1215,103,5,2,29.42,Services,38.74,0.077,71.51,58.84,12.67
18406,2025-01-01,1168,114,3,5,57.45,Add-on,100.89,0.119,444.42,287.25,157.17
18407,2024-02-29,1025,117,1,2,64.14,Add-on,123.09,0.087,224.76,128.28,96.48
18408,2025-07-04,1124,106,4,3,39.99,Subscription,76.31,0.017,225.04,119.97,105.07
18409,2025-09-26,1299,117,2,2,64.14,Add-on,122.77,0.171,203.55,128.28,75.27
18410,2024-10-18,1249,106,3,5,39.99,Subscription,73.24,0.133,317.5,199.95,117.55
18411,2026-02-27,1009,108,5,3,54.67,Services,119.86,0.087,328.3,164.01,164.29
18412,2024-07-09,1104,111,5,1,21.04,Services,45.43,0.153,38.48,21.04,17.44
18413,2025-04-05,1105,100,5,3,7.37,Services,9.21,0.0,27.63,22.11,5.52
18414,2025-10-25,1000,101,3,4,116.54,Add-on,179.38,0.146,612.76,466.16,146.6
18415,2024-08-20,1181,117,5,3,64.14,Add-on,128.31,0.039,369.92,192.42,177.5
18416,2025-04-18,1140,113,5,3,47.13,Services,76.87,0.052,218.62,141.39,77.23
18417,2025-02-08,1229,105,2,5,26.09,Add-on,38.12,0.0,190.6,130.45,60.15
18418,2025-10-19,1063,110,4,4,75.36,Services,156.97,0.034,606.53,301.44,305.09
18419,2024-09-27,1077,118,2,2,73.13,Add-on,113.9,0.067,212.54,146.26,66.28
18420,2024-05-13,1231,107,1,1,65.35,Subscription,76.97,0.017,75.66,65.35,10.31
18421,2024-06-19,1086,104,3,3,25.91,Services,42.28,0.09,115.42,77.73,37.69
18422,2025-02-18,1182,106,5,4,39.99,Subscription,62.92,0.062,236.08,159.96,76.12
18423,2024-01-28,1145,103,1,2,29.42,Services,40.61,0.076,75.05,58.84,16.21
18424,2024-05-15,1091,114,3,3,57.45,Add-on,87.75,0.043,251.93,172.35,79.58
18425,2025-02-08,1122,100,1,2,7.37,Services,9.43,0.054,17.84,14.74,3.1
18426,2025-05-19,1275,104,1,1,25.91,Services,45.39,0.137,39.17,25.91,13.26
18427,2024-08-28,1063,116,4,2,27.96,Add-on,44.48,0.058,83.8,55.92,27.88
18428,2025-03-19,1218,112,5,2,38.6,Services,48.71,0.107,87.0,77.2,9.8
18429,2025-03-09,1191,116,4,1,27.96,Add-on,61.36,0.051,58.23,27.96,30.27
18430,2024-08-15,1106,118,1,1,73.13,Add-on,159.06,0.0,159.06,73.13,85.93
18431,2025-05-23,1246,103,2,2,29.42,Services,60.28,0.095,109.11,58.84,50.27
18432,2024-10-29,1056,116,2,1,27.96,Add-on,39.45,0.088,35.98,27.96,8.02
18433,2024-02-03,1044,111,3,5,21.04,Services,26.31,0.03,127.6,105.2,22.4
18434,2024-01-02,1085,117,1,2,64.14,Add-on,100.04,0.047,190.68,128.28,62.4
18435,2024-12-27,1037,110,3,4,75.36,Services,147.88,0.065,553.07,301.44,251.63
18436,2024-07-13,1181,103,5,3,29.42,Services,60.73,0.174,150.49,88.26,62.23
18437,2025-08-28,1163,111,2,5,21.04,Services,32.86,0.099,148.03,105.2,42.83
18438,2024-11-03,1244,108,3,4,54.67,Services,86.53,0.098,312.2,218.68,93.52
18439,2025-10-08,1125,117,1,3,64.14,Add-on,74.3,0.023,217.77,192.42,25.35
18440,2025-12-16,1206,108,4,1,54.67,Services,111.71,0.0,111.71,54.67,57.04
18441,2024-09-06,1266,100,5,7,7.37,Services,11.4,0.121,70.14,51.59,18.55
18442,2024-05-26,1086,105,3,3,26.09,Add-on,57.04,0.014,168.72,78.27,90.45
18443,2024-12-11,1144,118,3,2,73.13,Add-on,110.74,0.018,217.49,146.26,71.23
18444,2024-12-13,1121,100,5,4,7.37,Services,8.5,0.105,30.43,29.48,0.95
18445,2024-09-10,1097,107,3,4,65.35,Subscription,90.07,0.017,354.16,261.4,92.76
18446,2025-02-02,1288,105,3,2,26.09,Add-on,44.86,0.058,84.52,52.18,32.34
18447,2024-11-29,1132,103,2,3,29.42,Services,58.52,0.098,158.36,88.26,70.1
18448,2024-06-24,1064,102,2,4,100.73,Subscription,118.29,0.092,429.63,402.92,26.71
18449,2024-05-04,1198,112,2,4,38.6,Services,44.95,0.099,162.0,154.4,7.6
18450,2026-02-01,1124,101,4,5,116.54,Add-on,167.08,0.067,779.43,582.7,196.73
18451,2025-02-01,1207,112,3,3,38.6,Services,51.7,0.135,134.16,115.8,18.36
18452,2024-05-10,1207,114,3,2,57.45,Add-on,95.35,0.0,190.7,114.9,75.8
18453,2025-07-15,1299,107,2,3,65.35,Subscription,136.79,0.042,393.13,196.05,197.08
18454,2025-08-27,1120,111,3,2,21.04,Services,29.34,0.158,49.41,42.08,7.33
18455,2025-02-10,1141,107,2,2,65.35,Subscription,100.19,0.0,200.38,130.7,69.68
18456,2026-01-01,1056,118,2,2,73.13,Add-on,139.66,0.079,257.25,146.26,110.99
18457,2024-11-29,1144,108,3,3,54.67,Services,94.56,0.0,283.68,164.01,119.67
18458,2024-01-20,1043,109,5,3,38.49,Hardware,51.7,0.081,142.54,115.47,27.07
18459,2024-07-23,1131,106,4,2,39.99,Subscription,57.74,0.078,106.47,79.98,26.49
18460,2025-08-25,1080,109,5,3,38.49,Hardware,75.26,0.105,202.07,115.47,86.6
18461,2024-12-20,1029,102,4,6,100.73,Subscription,127.84,0.031,743.26,604.38,138.88
18462,2024-06-21,1208,101,4,8,116.54,Add-on,138.93,0.039,1068.09,932.32,135.77
18463,2024-07-07,1242,106,2,1,39.99,Subscription,80.02,0.009,79.3,39.99,39.31
18464,2024-01-02,1182,109,5,3,38.49,Hardware,45.94,0.116,121.83,115.47,6.36
18465,2024-06-16,1157,107,1,2,65.35,Subscription,93.93,0.1,169.07,130.7,38.37
18466,2025-01-02,1145,111,1,4,21.04,Services,36.99,0.074,137.01,84.16,52.85
18467,2025-06-19,1232,119,5,4,10.34,Services,12.12,0.122,42.57,41.36,1.21
18468,2025-08-02,1091,116,3,4,27.96,Add-on,58.55,0.11,208.44,111.84,96.6
18469,2025-01-04,1171,108,5,1,54.67,Services,115.47,0.082,106.0,54.67,51.33
18470,2025-12-06,1189,119,4,2,10.34,Services,16.11,0.026,31.38,20.68,10.7
18471,2025-08-18,1030,102,1,1,100.73,Subscription,205.2,0.0,205.2,100.73,104.47
18472,2025-03-12,1108,103,1,2,29.42,Services,34.48,0.047,65.72,58.84,6.88
18473,2024-07-25,1271,106,5,2,39.99,Subscription,51.06,0.056,96.4,79.98,16.42
18474,2024-02-18,1094,117,2,2,64.14,Add-on,87.59,0.024,170.98,128.28,42.7
18475,2025-06-27,1076,116,5,1,27.96,Add-on,40.08,0.083,36.75,27.96,8.79
18476,2025-11-12,1150,102,1,2,100.73,Subscription,180.44,0.002,360.16,201.46,158.7
18477,2024-05-08,1141,102,2,4,100.73,Subscription,218.44,0.032,845.8,402.92,442.88
18478,2025-03-22,1230,112,4,2,38.6,Services,50.73,0.002,101.26,77.2,24.06
18479,2025-09-05,1257,116,3,3,27.96,Add-on,56.97,0.096,154.5,83.88,70.62
18480,2024-02-04,1127,117,3,2,64.14,Add-on,125.44,0.095,227.05,128.28,98.77
18481,2024-07-17,1223,118,2,8,73.13,Add-on,113.31,0.036,873.85,585.04,288.81
18482,2024-03-17,1183,116,4,2,27.96,Add-on,48.86,0.128,85.21,55.92,29.29
18483,2025-01-03,1279,115,3,3,95.3,Subscription,144.94,0.091,395.25,285.9,109.35
18484,2025-06-09,1292,115,1,4,95.3,Subscription,133.9,0.063,501.86,381.2,120.66
18485,2024-12-14,1028,100,5,6,7.37,Services,9.51,0.051,54.15,44.22,9.93
18486,2025-05-20,1297,113,4,2,47.13,Services,86.85,0.16,145.91,94.26,51.65
18487,2025-10-04,1017,114,5,5,57.45,Add-on,76.99,0.062,361.08,287.25,73.83
18488,2024-08-25,1130,103,2,5,29.42,Services,60.62,0.102,272.18,147.1,125.08
18489,2024-10-06,1268,119,1,4,10.34,Services,18.37,0.095,66.5,41.36,25.14
18490,2025-07-30,1105,110,5,6,75.36,Services,140.82,0.141,725.79,452.16,273.63
18491,2025-03-07,1156,117,4,3,64.14,Add-on,115.32,0.053,327.62,192.42,135.2
18492,2024-05-17,1058,116,3,1,27.96,Add-on,51.04,0.069,47.52,27.96,19.56
18493,2024-09-25,1091,108,3,5,54.67,Services,114.26,0.061,536.45,273.35,263.1
18494,2026-01-09,1259,113,5,3,47.13,Services,70.21,0.0,210.63,141.39,69.24
18495,2024-07-19,1050,102,3,3,100.73,Subscription,191.13,0.034,553.89,302.19,251.7
18496,2024-05-21,1132,119,2,2,10.34,Services,13.69,0.056,25.85,20.68,5.17
18497,2025-09-03,1166,119,1,2,10.34,Services,18.86,0.04,36.21,20.68,15.53
18498,2025-10-11,1296,103,1,2,29.42,Services,46.36,0.155,78.35,58.84,19.51
18499,2025-11-10,1004,115,1,2,95.3,Subscription,194.19,0.0,388.38,190.6,197.78
18500,2025-09-02,1135,111,3,2,21.04,Services,31.84,0.016,62.66,42.08,20.58
18501,2024-12-20,1225,107,2,4,65.35,Subscription,133.84,0.051,508.06,261.4,246.66
18502,2025-07-31,1183,108,4,2,54.67,Services,89.11,0.117,157.37,109.34,48.03
18503,2024-11-24,1090,110,3,4,75.36,Services,157.57,0.098,568.51,301.44,267.07
18504,2025-07-12,1188,104,5,1,25.91,Services,56.98,0.087,52.02,25.91,26.11
18505,2024-08-18,1132,111,2,2,21.04,Services,45.85,0.015,90.32,42.08,48.24
18506,2024-11-03,1171,119,5,8,10.34,Services,16.67,0.056,125.89,82.72,43.17
18507,2025-10-19,1249,101,3,4,116.54,Add-on,252.23,0.107,900.97,466.16,434.81
18508,2025-12-19,1060,110,4,2,75.36,Services,153.86,0.098,277.56,150.72,126.84
18509,2024-05-25,1049,110,2,3,75.36,Services,87.65,0.008,260.85,226.08,34.77
18510,2024-05-31,1222,100,2,6,7.37,Services,11.0,0.035,63.69,44.22,19.47
18511,2026-03-01,1171,116,5,2,27.96,Add-on,34.79,0.038,66.94,55.92,11.02
18512,2024-05-19,1224,116,5,7,27.96,Add-on,36.09,0.116,223.32,195.72,27.6
18513,2025-10-24,1190,103,2,3,29.42,Services,61.97,0.07,172.9,88.26,84.64
18514,2024-01-21,1264,113,4,1,47.13,Services,69.11,0.072,64.13,47.13,17.0
18515,2024-09-10,1243,104,5,5,25.91,Services,45.6,0.097,205.88,129.55,76.33
18516,2024-03-04,1078,103,5,1,29.42,Services,48.0,0.147,40.94,29.42,11.52
18517,2024-08-05,1021,105,3,2,26.09,Add-on,55.24,0.069,102.86,52.18,50.68
18518,2024-03-12,1035,117,2,3,64.14,Add-on,89.58,0.077,248.05,192.42,55.63
18519,2024-06-10,1155,112,5,2,38.6,Services,62.29,0.0,124.58,77.2,47.38
18520,2024-05-09,1055,105,2,4,26.09,Add-on,32.34,0.125,113.19,104.36,8.83
18521,2025-08-03,1247,114,4,3,57.45,Add-on,104.05,0.117,275.63,172.35,103.28
18522,2024-08-12,1260,104,5,3,25.91,Services,53.9,0.078,149.09,77.73,71.36
18523,2026-01-27,1259,105,5,1,26.09,Add-on,38.38,0.176,31.63,26.09,5.54
18524,2025-08-02,1014,117,3,1,64.14,Add-on,127.19,0.154,107.6,64.14,43.46
18525,2025-03-29,1187,106,3,1,39.99,Subscription,51.66,0.087,47.17,39.99,7.18
18526,2025-01-18,1025,105,1,3,26.09,Add-on,42.8,0.131,111.58,78.27,33.31
18527,2024-04-16,1022,107,1,3,65.35,Subscription,94.19,0.0,282.57,196.05,86.52
