CustomerID,SignupDate,Region,CustomerSegment,ContractType,InternetService,PaymentMethod,TenureMonths,MonthlyCharges,SupportTickets90D,LatePayments12M,PaperlessBilling,StreamingService,TechSupport,SeniorCitizen,Dependents,Partner,ChurnProbability,ChurnFlag,RecommendedAction
103833,2023-06-01,East,SMB,Month-to-Month,Fiber,Credit Card,17,35.51,1,0,1,0,1,0,0,0,0.5561,0,Monitor account / standard nurture
103834,2020-08-02,South,Consumer,One Year,DSL,Credit Card,51,81.34,2,0,0,1,0,0,0,1,0.397,0,Monitor account / standard nurture
103835,2023-04-12,South,SMB,One Year,DSL,Electronic Check,54,26.13,3,1,0,0,0,0,0,1,0.3875,0,Monitor account / standard nurture
103836,2020-01-03,South,Consumer,Two Year,Fiber,Mailed Check,13,62.44,2,2,1,1,1,0,1,1,0.6313,0,Monitor account / standard nurture
103837,2022-12-04,South,SMB,Month-to-Month,DSL,Mailed Check,22,54.47,0,2,1,0,0,0,1,1,0.6977,0,Apply billing outreach and payment plan
103838,2022-03-02,East,Enterprise,Two Year,DSL,Mailed Check,72,23.48,2,4,1,0,1,1,0,1,0.2726,0,Monitor account / standard nurture
103839,2020-06-25,East,Consumer,Month-to-Month,DSL,Bank Transfer,24,29.68,4,4,0,1,1,0,0,1,0.8601,0,Offer contract upgrade incentive
103840,2019-10-31,North,Consumer,Month-to-Month,DSL,Credit Card,61,106.6,1,1,1,1,0,0,0,1,0.702,1,Provide free tech support retention offer
103841,2024-10-06,West,Consumer,Month-to-Month,None,Credit Card,18,37.8,4,1,0,0,0,0,1,1,0.7098,1,Provide free tech support retention offer
103842,2020-08-07,South,SMB,Month-to-Month,Fiber,Electronic Check,43,126.18,1,2,0,0,1,0,0,0,0.9076,0,Offer contract upgrade incentive
103843,2022-06-24,South,Consumer,Two Year,Fiber,Credit Card,41,94.14,3,1,1,0,1,0,0,0,0.6112,0,Offer targeted discount review
103844,2025-11-03,East,SMB,Month-to-Month,Fiber,Mailed Check,1,127.23,2,1,0,1,0,0,0,0,0.92,1,Offer contract upgrade incentive
103845,2022-09-05,West,Consumer,Two Year,DSL,Mailed Check,51,111.82,2,1,1,0,0,0,0,0,0.6343,0,Provide free tech support retention offer
103846,2025-06-01,West,Consumer,Two Year,DSL,Credit Card,48,51.85,0,0,0,0,1,0,0,1,0.105,0,Monitor account / standard nurture
103847,2019-07-11,North,Consumer,One Year,DSL,Electronic Check,63,124.46,1,0,1,1,1,0,1,1,0.5285,1,Monitor account / standard nurture
103848,2019-02-14,West,SMB,Month-to-Month,Fiber,Bank Transfer,16,86.49,0,3,0,1,1,0,0,0,0.8551,1,Offer contract upgrade incentive
103849,2025-01-29,North,Enterprise,Month-to-Month,None,Electronic Check,48,90.13,7,1,1,1,0,0,1,0,0.92,1,Offer contract upgrade incentive
103850,2019-04-30,East,SMB,Month-to-Month,Fiber,Credit Card,35,58.96,6,0,0,0,1,1,0,1,0.8133,0,Offer contract upgrade incentive
103851,2020-10-30,West,Consumer,Month-to-Month,Fiber,Credit Card,52,75.16,0,4,1,1,0,0,0,0,0.8248,1,Offer contract upgrade incentive
103852,2025-05-01,North,Consumer,Month-to-Month,DSL,Bank Transfer,4,97.97,4,1,1,1,0,0,1,0,0.92,1,Offer contract upgrade incentive
103853,2021-04-02,East,Consumer,Month-to-Month,DSL,Electronic Check,18,52.37,0,0,0,0,1,0,0,1,0.5809,0,Monitor account / standard nurture
103854,2022-12-07,South,Consumer,Two Year,DSL,Electronic Check,4,38.57,1,1,0,1,0,1,0,1,0.5066,0,Monitor account / standard nurture
103855,2023-07-28,East,Enterprise,Two Year,DSL,Bank Transfer,44,61.54,0,2,1,0,0,0,1,0,0.2441,0,Monitor account / standard nurture
103856,2021-06-06,North,SMB,Month-to-Month,None,Credit Card,65,120.4,2,2,0,0,0,0,0,1,0.7698,0,Offer contract upgrade incentive
103857,2022-01-13,North,Consumer,Two Year,DSL,Electronic Check,53,80.85,2,1,1,0,0,0,0,0,0.5422,0,Monitor account / standard nurture
103858,2025-07-30,North,SMB,Month-to-Month,DSL,Electronic Check,26,31.61,2,0,1,1,1,0,0,0,0.6311,0,Monitor account / standard nurture
103859,2025-02-11,North,Consumer,One Year,Fiber,Electronic Check,39,131.6,3,2,0,1,0,0,0,1,0.9176,1,Apply billing outreach and payment plan
103860,2024-07-13,East,Consumer,One Year,Fiber,Mailed Check,26,39.59,3,3,0,1,1,0,0,1,0.7232,1,Apply billing outreach and payment plan
103861,2023-08-18,North,SMB,Month-to-Month,Fiber,Bank Transfer,63,65.66,0,0,1,1,1,0,0,0,0.3836,1,Monitor account / standard nurture
103862,2023-04-10,North,Consumer,Month-to-Month,DSL,Electronic Check,40,71.16,3,0,1,0,1,0,0,0,0.7893,1,Offer contract upgrade incentive
103863,2025-12-25,West,Enterprise,Two Year,None,Credit Card,58,53.5,3,2,0,1,0,0,0,1,0.2567,0,Monitor account / standard nurture
103864,2024-03-23,South,SMB,Month-to-Month,Fiber,Electronic Check,8,100.09,2,0,0,1,1,0,0,1,0.8875,1,Offer contract upgrade incentive
103865,2022-06-29,East,Enterprise,Month-to-Month,DSL,Electronic Check,70,74.38,3,2,1,1,0,1,1,1,0.7538,0,Offer contract upgrade incentive
103866,2024-04-25,South,SMB,Month-to-Month,DSL,Mailed Check,36,40.25,1,0,1,1,0,0,0,0,0.543,1,Monitor account / standard nurture
103867,2022-07-07,North,Consumer,Month-to-Month,None,Mailed Check,17,46.23,0,2,0,0,0,0,0,1,0.6788,0,Apply billing outreach and payment plan
103868,2020-07-02,West,SMB,Month-to-Month,DSL,Credit Card,64,126.74,3,0,1,0,0,0,1,1,0.749,1,Provide free tech support retention offer
103869,2025-07-23,North,Consumer,Two Year,Fiber,Credit Card,10,47.17,1,1,0,1,0,0,0,1,0.4083,0,Monitor account / standard nurture
103870,2025-03-03,South,Consumer,Two Year,DSL,Mailed Check,69,52.47,1,0,0,0,0,0,1,0,0.1308,1,Monitor account / standard nurture
103871,2025-05-12,North,SMB,One Year,Fiber,Bank Transfer,63,117.0,1,1,1,1,0,0,0,0,0.6154,0,Provide free tech support retention offer
103872,2019-08-30,North,Consumer,One Year,Fiber,Bank Transfer,32,79.05,0,2,1,0,1,0,1,0,0.5619,1,Monitor account / standard nurture
103873,2019-06-16,North,Consumer,Two Year,Fiber,Bank Transfer,67,61.39,1,1,1,1,0,0,0,1,0.2425,0,Monitor account / standard nurture
103874,2021-03-29,West,Consumer,Two Year,Fiber,Mailed Check,51,69.81,3,2,1,0,1,0,0,0,0.6022,0,Monitor account / standard nurture
103875,2024-08-24,South,SMB,Month-to-Month,DSL,Mailed Check,17,99.93,1,0,1,1,0,0,1,0,0.8153,1,Offer contract upgrade incentive
103876,2022-01-24,North,Consumer,Month-to-Month,DSL,Mailed Check,34,48.97,2,0,1,1,0,0,0,1,0.6533,1,Provide free tech support retention offer
103877,2019-11-28,West,Consumer,One Year,None,Credit Card,18,65.9,2,1,1,1,1,1,0,1,0.5794,1,Monitor account / standard nurture
103878,2022-10-14,East,Consumer,One Year,DSL,Credit Card,3,111.4,4,1,1,1,1,0,0,0,0.8984,1,Offer targeted discount review
103879,2024-01-14,North,SMB,Month-to-Month,None,Mailed Check,16,73.34,2,0,1,0,0,0,0,0,0.7922,1,Offer contract upgrade incentive
103880,2021-02-21,North,Consumer,One Year,DSL,Mailed Check,41,116.25,1,2,1,1,1,0,1,0,0.737,0,Apply billing outreach and payment plan
103881,2019-07-14,East,Consumer,Month-to-Month,Fiber,Credit Card,20,65.16,2,0,1,1,0,0,0,1,0.76,1,Offer contract upgrade incentive
103882,2022-01-27,South,Enterprise,One Year,Fiber,Credit Card,22,53.08,3,1,1,0,1,0,1,0,0.5378,1,Monitor account / standard nurture
103883,2023-01-23,South,Consumer,Two Year,None,Electronic Check,46,53.94,0,1,1,0,1,0,0,1,0.2331,0,Monitor account / standard nurture
103884,2023-09-29,East,Consumer,Two Year,None,Bank Transfer,2,95.34,3,1,1,1,0,0,1,0,0.7412,1,Provide free tech support retention offer
103885,2025-03-11,North,Enterprise,Month-to-Month,DSL,Mailed Check,27,102.0,0,0,1,0,0,1,1,0,0.7195,1,Provide free tech support retention offer
103886,2024-10-30,North,Consumer,One Year,DSL,Bank Transfer,38,130.71,1,1,1,0,0,0,0,1,0.7402,1,Provide free tech support retention offer
103887,2020-09-29,East,Consumer,Two Year,Fiber,Electronic Check,72,120.08,0,0,0,1,0,0,1,1,0.3268,0,Monitor account / standard nurture
103888,2019-11-10,South,Consumer,Two Year,DSL,Electronic Check,26,127.0,1,3,1,1,1,0,0,1,0.8421,0,Apply billing outreach and payment plan
103889,2020-03-11,North,SMB,Two Year,Fiber,Electronic Check,35,46.43,4,4,1,1,1,0,0,1,0.7868,1,Apply billing outreach and payment plan
103890,2020-06-21,East,Consumer,One Year,Fiber,Bank Transfer,15,40.58,1,1,1,1,0,0,1,1,0.4876,0,Monitor account / standard nurture
103891,2019-09-22,South,Consumer,Month-to-Month,Fiber,Electronic Check,60,55.92,3,0,1,1,1,0,0,1,0.6652,1,Monitor account / standard nurture
103892,2019-12-20,West,Consumer,Month-to-Month,None,Credit Card,59,103.78,1,0,1,1,0,0,0,0,0.6178,0,Provide free tech support retention offer
103893,2020-07-11,North,Consumer,Month-to-Month,DSL,Electronic Check,56,122.17,2,0,1,1,1,1,0,1,0.833,1,Offer contract upgrade incentive
103894,2023-02-25,West,Consumer,Month-to-Month,Fiber,Mailed Check,66,59.95,5,0,1,1,0,0,1,0,0.7516,1,Offer contract upgrade incentive
103895,2021-04-03,South,Consumer,Month-to-Month,DSL,Mailed Check,47,86.37,2,1,0,1,0,0,0,1,0.7651,1,Offer contract upgrade incentive
103896,2025-02-16,West,Consumer,One Year,Fiber,Mailed Check,34,31.25,2,2,1,0,0,1,1,1,0.5829,1,Monitor account / standard nurture
103897,2024-07-22,West,Consumer,Two Year,None,Electronic Check,67,28.23,0,1,1,1,0,0,1,0,0.1218,0,Monitor account / standard nurture
103898,2019-08-21,West,Consumer,Two Year,DSL,Electronic Check,18,67.18,2,1,1,0,1,0,1,0,0.5777,1,Monitor account / standard nurture
103899,2025-04-23,South,SMB,Month-to-Month,DSL,Electronic Check,46,93.36,2,2,0,1,1,0,1,0,0.8218,1,Offer contract upgrade incentive
103900,2019-10-01,North,SMB,Month-to-Month,Fiber,Electronic Check,72,93.33,2,0,0,1,0,0,1,0,0.6628,1,Provide free tech support retention offer
103901,2023-01-16,East,Consumer,Month-to-Month,DSL,Credit Card,26,23.38,3,0,1,1,0,0,1,1,0.5421,1,Monitor account / standard nurture
103902,2025-09-01,South,SMB,Month-to-Month,Fiber,Electronic Check,29,52.68,0,1,0,1,1,0,0,1,0.6295,1,Monitor account / standard nurture
103903,2023-03-02,South,Consumer,Month-to-Month,DSL,Credit Card,6,102.24,2,0,1,0,1,0,0,1,0.8492,0,Offer contract upgrade incentive
103904,2020-04-04,North,SMB,Two Year,Fiber,Electronic Check,21,93.75,2,1,1,1,0,0,1,1,0.7121,0,Provide free tech support retention offer
103905,2021-04-16,West,SMB,Month-to-Month,Fiber,Bank Transfer,12,23.98,2,1,0,0,0,0,1,0,0.6542,0,Provide free tech support retention offer
103906,2023-05-04,West,SMB,Month-to-Month,DSL,Mailed Check,10,114.4,2,0,1,1,1,0,0,0,0.8965,1,Offer contract upgrade incentive
103907,2023-07-23,East,Consumer,One Year,Fiber,Electronic Check,56,104.56,1,1,1,1,0,0,1,0,0.6835,1,Provide free tech support retention offer
103908,2024-06-16,West,Consumer,Two Year,Fiber,Credit Card,2,102.82,4,1,1,1,0,0,1,1,0.8385,1,Provide free tech support retention offer
103909,2023-10-16,North,Consumer,Month-to-Month,DSL,Mailed Check,34,61.82,3,1,1,1,0,0,1,0,0.8061,1,Offer contract upgrade incentive
103910,2025-01-28,South,Consumer,Month-to-Month,None,Mailed Check,60,88.58,4,1,0,1,0,0,0,1,0.7932,1,Offer contract upgrade incentive
103911,2022-04-21,North,Consumer,Month-to-Month,Fiber,Bank Transfer,59,75.76,5,0,0,0,0,0,0,0,0.7885,0,Offer contract upgrade incentive
103912,2023-04-16,East,Enterprise,Two Year,DSL,Bank Transfer,3,41.55,1,1,1,1,0,0,0,1,0.3571,1,Monitor account / standard nurture
103913,2019-12-15,East,SMB,One Year,DSL,Credit Card,18,48.87,0,0,1,1,0,0,0,1,0.3194,0,Monitor account / standard nurture
103914,2021-08-28,West,Consumer,One Year,DSL,Mailed Check,2,105.11,3,1,0,0,0,0,0,1,0.8795,1,Provide free tech support retention offer
103915,2019-04-11,North,Enterprise,One Year,DSL,Mailed Check,58,111.64,0,0,1,0,0,1,0,0,0.4535,1,Monitor account / standard nurture
103916,2022-07-18,North,Consumer,One Year,DSL,Credit Card,37,133.87,1,2,1,1,1,0,0,0,0.7918,1,Apply billing outreach and payment plan
103917,2025-10-19,East,Consumer,One Year,Fiber,Mailed Check,1,88.5,2,0,0,1,0,1,0,0,0.8222,1,Provide free tech support retention offer
103918,2020-06-22,South,Consumer,Month-to-Month,Fiber,Credit Card,36,131.79,3,1,0,0,1,0,0,1,0.9038,1,Offer contract upgrade incentive
103919,2020-02-25,South,Enterprise,Two Year,DSL,Electronic Check,55,67.71,3,1,1,0,0,0,1,0,0.4228,1,Monitor account / standard nurture
103920,2020-11-01,East,Consumer,One Year,Fiber,Credit Card,48,84.95,0,1,1,1,0,0,1,0,0.4534,0,Monitor account / standard nurture
103921,2020-06-25,East,Consumer,Two Year,DSL,Mailed Check,45,26.78,0,1,1,0,1,0,0,0,0.1669,0,Monitor account / standard nurture
103922,2024-04-12,North,SMB,One Year,DSL,Mailed Check,25,99.76,3,1,1,0,0,0,1,1,0.7834,1,Provide free tech support retention offer
103923,2024-09-09,West,Enterprise,One Year,Fiber,Mailed Check,52,121.96,3,0,0,1,0,0,1,0,0.6663,1,Provide free tech support retention offer
103924,2021-04-07,South,SMB,Month-to-Month,DSL,Mailed Check,5,55.0,2,1,0,1,1,1,1,0,0.7858,1,Offer contract upgrade incentive
103925,2024-12-12,South,Enterprise,Month-to-Month,DSL,Electronic Check,60,123.97,4,1,1,0,0,0,0,0,0.9131,1,Offer contract upgrade incentive
103926,2024-08-28,East,Consumer,One Year,DSL,Electronic Check,66,88.47,1,0,0,0,1,0,1,0,0.3408,0,Monitor account / standard nurture
103927,2024-08-04,South,Consumer,Month-to-Month,Fiber,Bank Transfer,9,88.94,0,1,1,1,1,0,1,0,0.8011,1,Offer contract upgrade incentive
103928,2021-02-12,East,Consumer,Month-to-Month,Fiber,Credit Card,54,78.55,1,2,0,0,0,0,0,1,0.7039,0,Apply billing outreach and payment plan
103929,2022-11-01,North,Consumer,One Year,Fiber,Electronic Check,21,134.15,0,0,1,1,0,0,0,0,0.8365,1,Provide free tech support retention offer
103930,2019-07-22,West,Consumer,Month-to-Month,None,Electronic Check,2,67.17,1,0,1,0,0,1,0,0,0.8449,1,Offer contract upgrade incentive
103931,2025-03-23,South,Consumer,Month-to-Month,DSL,Mailed Check,54,95.05,1,0,1,0,1,1,0,0,0.6863,1,Offer targeted discount review
103932,2022-02-15,West,Consumer,One Year,None,Bank Transfer,70,70.57,2,2,1,1,0,1,0,1,0.4626,1,Monitor account / standard nurture
103933,2021-07-07,North,Consumer,One Year,Fiber,Electronic Check,64,116.46,1,0,1,0,0,0,0,0,0.6566,1,Provide free tech support retention offer
103934,2025-04-12,East,SMB,Month-to-Month,DSL,Electronic Check,8,60.13,5,2,0,0,1,0,0,1,0.92,1,Offer contract upgrade incentive
103935,2024-09-30,North,SMB,Two Year,Fiber,Electronic Check,63,51.44,5,0,1,0,0,0,0,1,0.475,1,Monitor account / standard nurture
103936,2023-06-05,South,Consumer,Month-to-Month,Fiber,Credit Card,30,21.08,0,0,1,1,1,1,0,0,0.406,0,Monitor account / standard nurture
103937,2022-01-28,South,Consumer,Month-to-Month,DSL,Bank Transfer,53,63.36,2,1,1,0,0,0,1,0,0.6282,1,Provide free tech support retention offer
103938,2019-04-02,South,Consumer,One Year,None,Credit Card,14,29.19,2,0,0,1,0,0,1,1,0.2947,0,Monitor account / standard nurture
103939,2019-01-08,North,SMB,One Year,DSL,Electronic Check,29,44.36,3,0,0,1,1,0,1,0,0.4552,0,Monitor account / standard nurture
103940,2021-11-15,North,Consumer,One Year,DSL,Mailed Check,5,27.52,1,0,0,1,0,0,1,0,0.393,1,Monitor account / standard nurture
103941,2019-05-21,South,SMB,Month-to-Month,Fiber,Electronic Check,14,103.47,3,2,1,0,0,1,0,0,0.92,1,Offer contract upgrade incentive
103942,2022-07-17,West,Consumer,Two Year,Fiber,Electronic Check,38,109.72,1,3,1,0,0,0,0,1,0.8174,1,Apply billing outreach and payment plan
103943,2024-11-26,North,SMB,One Year,DSL,Electronic Check,17,44.02,3,1,1,0,0,0,1,1,0.6634,1,Provide free tech support retention offer
103944,2019-08-18,East,Consumer,Month-to-Month,DSL,Electronic Check,11,48.45,2,0,1,0,1,0,0,1,0.7595,1,Offer contract upgrade incentive
103945,2025-05-26,North,Consumer,Month-to-Month,Fiber,Bank Transfer,55,94.24,0,1,0,0,0,1,0,0,0.6892,0,Provide free tech support retention offer
103946,2020-01-02,South,Consumer,Month-to-Month,Fiber,Credit Card,6,67.74,0,0,1,1,0,0,0,0,0.7441,1,Provide free tech support retention offer
103947,2021-04-07,North,Consumer,One Year,DSL,Mailed Check,61,116.91,1,0,1,0,0,0,0,0,0.575,1,Offer targeted discount review
103948,2023-06-18,South,Consumer,Two Year,Fiber,Credit Card,19,85.88,1,3,1,1,0,0,1,0,0.7166,1,Apply billing outreach and payment plan
103949,2025-05-15,West,Consumer,One Year,Fiber,Mailed Check,59,111.78,1,0,1,1,0,0,0,0,0.6116,0,Provide free tech support retention offer
103950,2019-07-29,North,Consumer,One Year,None,Electronic Check,67,64.96,1,0,0,1,0,0,0,1,0.27,0,Monitor account / standard nurture
103951,2019-05-21,East,Consumer,Two Year,DSL,Electronic Check,32,127.97,4,0,0,1,1,1,0,1,0.7891,1,Offer targeted discount review
103952,2019-05-15,North,Consumer,Two Year,Fiber,Electronic Check,23,115.83,2,1,0,1,0,1,0,1,0.8144,1,Provide free tech support retention offer
103953,2021-05-28,West,Consumer,Two Year,Fiber,Credit Card,14,23.59,4,2,1,0,0,0,1,0,0.6027,1,Provide free tech support retention offer
103954,2024-02-27,East,SMB,Month-to-Month,Fiber,Mailed Check,61,54.13,2,1,1,1,1,0,0,1,0.592,0,Monitor account / standard nurture
103955,2023-04-05,North,Consumer,Month-to-Month,None,Bank Transfer,22,57.93,0,1,1,1,1,1,0,1,0.5936,0,Monitor account / standard nurture
103956,2020-04-09,East,Consumer,Month-to-Month,Fiber,Bank Transfer,48,85.06,1,2,1,1,1,0,0,0,0.7799,1,Offer contract upgrade incentive
103957,2022-11-17,South,Consumer,Two Year,None,Mailed Check,42,38.99,3,0,1,1,0,0,0,0,0.316,1,Monitor account / standard nurture
103958,2024-07-05,East,Consumer,Two Year,Fiber,Electronic Check,46,42.5,3,1,1,1,0,1,1,0,0.5132,1,Monitor account / standard nurture
103959,2020-06-14,North,SMB,Month-to-Month,Fiber,Bank Transfer,52,20.65,0,0,0,1,0,0,0,0,0.2646,0,Monitor account / standard nurture
103960,2021-01-05,West,SMB,Month-to-Month,DSL,Electronic Check,72,27.42,3,3,1,1,1,0,0,0,0.6791,1,Apply billing outreach and payment plan
103961,2025-08-08,East,SMB,Month-to-Month,Fiber,Electronic Check,40,118.46,3,0,0,1,1,0,1,1,0.8572,1,Offer contract upgrade incentive
103962,2022-06-01,South,Enterprise,One Year,DSL,Credit Card,10,80.4,2,0,0,0,0,0,0,0,0.5713,1,Monitor account / standard nurture
103963,2024-04-07,West,Consumer,Month-to-Month,DSL,Electronic Check,63,59.62,0,0,1,0,0,1,0,1,0.4918,0,Monitor account / standard nurture
103964,2021-03-03,West,Consumer,One Year,DSL,Electronic Check,16,124.45,1,1,0,1,0,0,1,1,0.8188,0,Provide free tech support retention offer
103965,2019-06-07,North,Consumer,Month-to-Month,DSL,Mailed Check,10,95.08,1,0,1,0,0,0,0,0,0.8619,1,Offer contract upgrade incentive
103966,2020-03-17,West,Consumer,Month-to-Month,None,Bank Transfer,35,27.4,0,1,1,0,1,0,0,0,0.3877,0,Monitor account / standard nurture
103967,2022-03-29,North,Consumer,Month-to-Month,DSL,Mailed Check,9,68.34,5,0,1,0,1,1,0,1,0.9082,0,Offer contract upgrade incentive
103968,2020-12-29,South,SMB,One Year,Fiber,Credit Card,5,40.05,2,1,1,0,0,0,0,1,0.6156,0,Provide free tech support retention offer
103969,2025-07-08,South,Consumer,Month-to-Month,Fiber,Mailed Check,35,58.98,6,0,1,1,0,0,0,0,0.9031,1,Offer contract upgrade incentive
103970,2020-09-26,East,Consumer,One Year,DSL,Mailed Check,47,80.37,2,1,0,0,0,0,0,1,0.5677,0,Monitor account / standard nurture
103971,2020-01-13,South,SMB,Month-to-Month,DSL,Electronic Check,13,97.82,0,0,1,1,1,0,1,1,0.7604,0,Offer contract upgrade incentive
103972,2025-05-07,West,Consumer,Month-to-Month,None,Credit Card,40,59.67,3,2,1,1,1,1,1,0,0.7473,0,Apply billing outreach and payment plan
103973,2021-07-10,South,Consumer,Two Year,DSL,Credit Card,72,114.8,1,0,1,1,1,0,0,0,0.2774,0,Monitor account / standard nurture
103974,2020-08-17,North,Consumer,Two Year,Fiber,Mailed Check,36,59.52,1,0,1,0,1,0,1,0,0.2972,0,Monitor account / standard nurture
103975,2024-04-27,North,Consumer,One Year,DSL,Electronic Check,58,104.77,3,2,0,1,1,0,1,0,0.7407,0,Apply billing outreach and payment plan
103976,2025-11-27,North,SMB,Month-to-Month,None,Electronic Check,28,69.72,2,1,1,1,0,0,0,0,0.8276,0,Offer contract upgrade incentive
103977,2020-12-09,North,Consumer,Month-to-Month,Fiber,Bank Transfer,1,35.9,1,1,0,0,1,0,1,1,0.6443,1,Monitor account / standard nurture
103978,2024-06-27,West,Consumer,One Year,Fiber,Electronic Check,44,88.35,1,0,1,0,0,0,0,1,0.6136,0,Provide free tech support retention offer
103979,2023-09-04,West,Consumer,Month-to-Month,DSL,Bank Transfer,70,81.13,4,1,1,1,0,1,0,1,0.7704,1,Offer contract upgrade incentive
103980,2019-03-05,South,Consumer,Two Year,DSL,Credit Card,10,77.7,1,0,0,1,1,0,0,1,0.3632,0,Monitor account / standard nurture
103981,2024-11-25,South,Consumer,Month-to-Month,Fiber,Electronic Check,63,55.56,2,0,1,1,0,0,1,0,0.6163,0,Provide free tech support retention offer
103982,2021-09-20,North,Consumer,Month-to-Month,Fiber,Mailed Check,30,65.55,2,0,1,0,1,0,0,1,0.735,1,Monitor account / standard nurture
103983,2022-09-18,North,Consumer,One Year,Fiber,Mailed Check,31,36.29,3,4,1,0,0,0,0,0,0.8363,1,Apply billing outreach and payment plan
103984,2019-07-23,South,Consumer,Two Year,DSL,Mailed Check,25,123.93,1,2,0,1,0,0,0,1,0.7504,1,Apply billing outreach and payment plan
103985,2023-02-20,North,Enterprise,Month-to-Month,DSL,Bank Transfer,51,115.04,2,0,1,0,1,0,0,0,0.6982,1,Offer targeted discount review
103986,2025-06-19,North,Consumer,Month-to-Month,None,Credit Card,27,112.29,1,0,1,0,0,0,0,1,0.7716,1,Offer contract upgrade incentive
103987,2021-08-09,North,Consumer,Month-to-Month,DSL,Mailed Check,10,56.1,3,2,1,0,0,0,0,0,0.9145,1,Offer contract upgrade incentive
103988,2020-02-11,South,Consumer,Month-to-Month,Fiber,Mailed Check,64,46.71,2,2,0,0,1,1,1,0,0.6208,1,Monitor account / standard nurture
103989,2024-04-21,South,Consumer,Month-to-Month,Fiber,Mailed Check,24,49.83,2,0,0,1,1,1,0,1,0.6919,0,Monitor account / standard nurture
