Date,Region,Category,Product,Units,Price,DiscountPct,Revenue
2025-11-06,West,Office Supplies,Paper,42,298.18,0.05,11897.38
2025-11-07,North,Electronics,Tablet,33,230.48,0.0,7605.84
2025-11-07,North,Furniture,Shelf,10,107.56,0.15,914.26
2025-11-07,North,Office Supplies,Paper,40,117.9,0.0,4716.0
2025-11-07,South,Electronics,Laptop,16,369.01,0.1,5313.74
2025-11-07,South,Furniture,Desk,37,107.96,0.0,3994.52
2025-11-07,South,Office Supplies,Paper,29,133.69,0.1,3489.31
2025-11-07,East,Electronics,Phone,47,240.86,0.05,10754.4
2025-11-07,East,Furniture,Chair,23,496.94,0.05,10858.14
2025-11-07,East,Office Supplies,Stapler,37,265.9,0.0,9838.3
2025-11-07,West,Electronics,Laptop,46,388.05,0.05,16957.78
2025-11-07,West,Furniture,Shelf,24,176.77,0.0,4242.48
2025-11-07,West,Office Supplies,Printer Ink,30,330.45,0.1,8922.15
2025-11-08,North,Electronics,Tablet,16,78.06,0.05,1186.51
2025-11-08,North,Furniture,Desk,20,221.15,0.15,3759.55
2025-11-08,North,Office Supplies,Stapler,44,468.86,0.05,19598.35
2025-11-08,South,Electronics,Tablet,14,334.01,0.15,3974.72
2025-11-08,South,Furniture,Desk,47,218.36,0.05,9749.77
2025-11-08,South,Office Supplies,Printer Ink,44,434.05,0.15,16233.47
2025-11-08,East,Electronics,Tablet,45,275.22,0.0,12384.9
2025-11-08,East,Furniture,Desk,38,130.78,0.15,4224.19
2025-11-08,East,Office Supplies,Stapler,5,462.35,0.0,2311.75
2025-11-08,West,Electronics,Phone,46,486.92,0.05,21278.4
2025-11-08,West,Furniture,Chair,36,296.16,0.1,9595.58
2025-11-08,West,Office Supplies,Stapler,8,358.84,0.0,2870.72
2025-11-09,North,Electronics,Phone,21,289.56,0.05,5776.72
2025-11-09,North,Furniture,Shelf,5,43.4,0.05,206.15
2025-11-09,North,Office Supplies,Paper,14,406.35,0.1,5120.01
2025-11-09,South,Electronics,Phone,13,133.45,0.05,1648.11
2025-11-09,South,Furniture,Desk,17,116.36,0.15,1681.4
2025-11-09,South,Office Supplies,Printer Ink,43,436.97,0.05,17850.22
2025-11-09,East,Electronics,Phone,15,343.64,0.0,5154.6
2025-11-09,East,Furniture,Desk,20,486.03,0.05,9234.57
2025-11-09,East,Office Supplies,Paper,13,209.21,0.1,2447.76
2025-11-09,West,Electronics,Phone,43,297.05,0.1,11495.84
2025-11-09,West,Furniture,Shelf,29,322.52,0.15,7950.12
2025-11-09,West,Office Supplies,Paper,14,240.28,0.1,3027.53
2025-11-10,North,Electronics,Phone,32,128.46,0.0,4110.72
2025-11-10,North,Furniture,Chair,34,412.58,0.15,11923.56
2025-11-10,North,Office Supplies,Paper,42,84.7,0.1,3201.66
2025-11-10,South,Electronics,Phone,28,117.98,0.15,2807.92
2025-11-10,South,Furniture,Desk,45,202.39,0.15,7741.42
2025-11-10,South,Office Supplies,Stapler,12,437.42,0.05,4986.59
2025-11-10,East,Electronics,Phone,24,271.82,0.0,6523.68
2025-11-10,East,Furniture,Desk,6,168.92,0.05,962.84
2025-11-10,East,Office Supplies,Paper,16,276.49,0.05,4202.65
2025-11-10,West,Electronics,Phone,46,301.22,0.05,13163.31
2025-11-10,West,Furniture,Shelf,21,157.5,0.15,2811.38
2025-11-10,West,Office Supplies,Stapler,7,453.9,0.15,2700.7
2025-11-11,North,Electronics,Phone,21,328.04,0.05,6544.4
2025-11-11,North,Furniture,Desk,8,58.27,0.0,466.16
2025-11-11,North,Office Supplies,Stapler,42,492.65,0.15,17587.6
2025-11-11,South,Electronics,Phone,22,499.48,0.1,9889.7
2025-11-11,South,Furniture,Chair,41,248.85,0.05,9692.71
2025-11-11,South,Office Supplies,Stapler,40,371.5,0.15,12631.0
2025-11-11,East,Electronics,Tablet,42,487.67,0.0,20482.14
2025-11-11,East,Furniture,Chair,38,255.83,0.05,9235.46
2025-11-11,East,Office Supplies,Stapler,6,197.19,0.0,1183.14
2025-11-11,West,Electronics,Phone,9,458.67,0.1,3715.23
2025-11-11,West,Furniture,Desk,9,301.23,0.05,2575.52
2025-11-11,West,Office Supplies,Stapler,22,362.06,0.0,7965.32
2025-11-12,North,Electronics,Phone,22,431.55,0.1,8544.69
2025-11-12,North,Furniture,Shelf,13,329.46,0.15,3640.53
2025-11-12,North,Office Supplies,Printer Ink,45,455.63,0.05,19478.18
2025-11-12,South,Electronics,Tablet,30,327.68,0.0,9830.4
2025-11-12,South,Furniture,Chair,19,161.62,0.05,2917.24
2025-11-12,South,Office Supplies,Printer Ink,47,72.33,0.15,2889.58
2025-11-12,East,Electronics,Phone,27,272.92,0.1,6631.96
2025-11-12,East,Furniture,Desk,26,491.4,0.05,12137.58
2025-11-12,East,Office Supplies,Paper,19,479.99,0.1,8207.83
2025-11-12,West,Electronics,Phone,41,236.15,0.15,8229.83
2025-11-12,West,Furniture,Chair,38,491.63,0.0,18681.94
2025-11-12,West,Office Supplies,Printer Ink,30,198.47,0.15,5060.99
2025-11-13,North,Electronics,Laptop,23,392.05,0.05,8566.29
2025-11-13,North,Furniture,Shelf,37,116.76,0.05,4104.11
2025-11-13,North,Office Supplies,Stapler,14,493.93,0.0,6915.02
2025-11-13,South,Electronics,Phone,47,407.49,0.1,17236.83
2025-11-13,South,Furniture,Shelf,42,292.18,0.0,12271.56
2025-11-13,South,Office Supplies,Stapler,39,172.52,0.0,6728.28
2025-11-13,East,Electronics,Laptop,36,295.6,0.0,10641.6
2025-11-13,East,Furniture,Chair,39,470.07,0.1,16499.46
2025-11-13,East,Office Supplies,Printer Ink,42,154.54,0.0,6490.68
2025-11-13,West,Electronics,Laptop,12,66.06,0.05,753.08
2025-11-13,West,Furniture,Desk,29,26.09,0.15,643.12
2025-11-13,West,Office Supplies,Printer Ink,17,292.66,0.05,4726.46
2025-11-14,North,Electronics,Laptop,11,450.37,0.0,4954.07
2025-11-14,North,Furniture,Chair,41,218.87,0.05,8524.99
2025-11-14,North,Office Supplies,Printer Ink,7,51.14,0.05,340.08
2025-11-14,South,Electronics,Tablet,8,22.8,0.0,182.4
2025-11-14,South,Furniture,Chair,46,187.07,0.05,8174.96
2025-11-14,South,Office Supplies,Paper,12,473.51,0.05,5398.01
2025-11-14,East,Electronics,Laptop,29,257.82,0.05,7102.94
2025-11-14,East,Furniture,Desk,7,147.8,0.0,1034.6
2025-11-14,East,Office Supplies,Stapler,36,29.57,0.1,958.07
2025-11-14,West,Electronics,Phone,20,247.77,0.15,4212.09
2025-11-14,West,Furniture,Chair,41,118.44,0.0,4856.04
2025-11-14,West,Office Supplies,Stapler,34,409.17,0.0,13911.78
2025-11-15,North,Electronics,Tablet,17,234.61,0.05,3788.95
2025-11-15,North,Furniture,Shelf,48,187.75,0.1,8110.8
2025-11-15,North,Office Supplies,Stapler,16,302.1,0.05,4591.92
2025-11-15,South,Electronics,Laptop,7,323.57,0.0,2264.99
2025-11-15,South,Furniture,Desk,11,467.85,0.1,4631.72
2025-11-15,South,Office Supplies,Stapler,49,476.36,0.1,21007.48
2025-11-15,East,Electronics,Tablet,23,420.32,0.0,9667.36
2025-11-15,East,Furniture,Shelf,45,112.0,0.0,5040.0
2025-11-15,East,Office Supplies,Stapler,17,415.95,0.0,7071.15
2025-11-15,West,Electronics,Phone,36,80.34,0.15,2458.4
2025-11-15,West,Furniture,Desk,22,377.14,0.05,7882.23
2025-11-15,West,Office Supplies,Paper,20,107.02,0.15,1819.34
2025-11-16,North,Electronics,Phone,36,361.73,0.0,13022.28
2025-11-16,North,Furniture,Desk,25,400.6,0.1,9013.5
2025-11-16,North,Office Supplies,Paper,29,273.47,0.15,6741.04
2025-11-16,South,Electronics,Phone,48,461.45,0.15,18827.16
2025-11-16,South,Furniture,Chair,17,298.01,0.0,5066.17
2025-11-16,South,Office Supplies,Printer Ink,31,220.63,0.1,6155.58
2025-11-16,East,Electronics,Laptop,7,395.41,0.0,2767.87
2025-11-16,East,Furniture,Shelf,6,131.79,0.15,672.13
2025-11-16,East,Office Supplies,Printer Ink,48,157.64,0.05,7188.38
2025-11-16,West,Electronics,Phone,24,287.77,0.0,6906.48
2025-11-16,West,Furniture,Desk,9,179.14,0.0,1612.26
2025-11-16,West,Office Supplies,Stapler,17,366.87,0.0,6236.79
2025-11-17,North,Electronics,Laptop,46,364.87,0.1,15105.62
2025-11-17,North,Furniture,Desk,44,487.4,0.05,20373.32
2025-11-17,North,Office Supplies,Stapler,23,486.63,0.05,10632.87
2025-11-17,South,Electronics,Tablet,45,448.03,0.05,19153.28
2025-11-17,South,Furniture,Desk,24,459.49,0.0,11027.76
2025-11-17,South,Office Supplies,Printer Ink,10,154.91,0.1,1394.19
2025-11-17,East,Electronics,Laptop,7,148.54,0.1,935.8
2025-11-17,East,Furniture,Shelf,49,233.2,0.1,10284.12
2025-11-17,East,Office Supplies,Paper,26,361.84,0.15,7996.66
2025-11-17,West,Electronics,Tablet,43,225.65,0.15,8247.51
2025-11-17,West,Furniture,Chair,15,165.44,0.0,2481.6
2025-11-17,West,Office Supplies,Printer Ink,17,106.76,0.1,1633.43
2025-11-18,North,Electronics,Laptop,41,176.84,0.15,6162.87
2025-11-18,North,Furniture,Desk,32,226.26,0.15,6154.27
2025-11-18,North,Office Supplies,Paper,39,449.94,0.15,14915.51
2025-11-18,South,Electronics,Tablet,13,384.3,0.1,4496.31
2025-11-18,South,Furniture,Shelf,13,401.87,0.15,4440.66
2025-11-18,South,Office Supplies,Paper,29,341.94,0.1,8924.63
2025-11-18,East,Electronics,Tablet,49,165.4,0.1,7294.14
2025-11-18,East,Furniture,Chair,36,108.56,0.15,3321.94
2025-11-18,East,Office Supplies,Paper,34,466.88,0.05,15080.22
2025-11-18,West,Electronics,Phone,8,353.96,0.1,2548.51
2025-11-18,West,Furniture,Shelf,27,263.05,0.15,6037.0
2025-11-18,West,Office Supplies,Paper,9,168.31,0.15,1287.57
2025-11-19,North,Electronics,Tablet,28,251.81,0.15,5993.08
2025-11-19,North,Furniture,Shelf,46,34.1,0.05,1490.17
2025-11-19,North,Office Supplies,Paper,10,349.66,0.05,3321.77
2025-11-19,South,Electronics,Tablet,22,62.99,0.15,1177.91
2025-11-19,South,Furniture,Chair,18,49.69,0.15,760.26
2025-11-19,South,Office Supplies,Stapler,41,342.99,0.15,11953.2
2025-11-19,East,Electronics,Tablet,32,186.77,0.0,5976.64
2025-11-19,East,Furniture,Shelf,47,285.58,0.0,13422.26
2025-11-19,East,Office Supplies,Paper,6,386.25,0.1,2085.75
2025-11-19,West,Electronics,Laptop,29,332.17,0.1,8669.64
2025-11-19,West,Furniture,Desk,49,372.18,0.0,18236.82
2025-11-19,West,Office Supplies,Stapler,40,226.16,0.1,8141.76
2025-11-20,North,Electronics,Laptop,44,193.49,0.0,8513.56
2025-11-20,North,Furniture,Chair,33,233.11,0.05,7308.0
2025-11-20,North,Office Supplies,Stapler,15,499.05,0.15,6362.89
2025-11-20,South,Electronics,Laptop,12,166.78,0.05,1901.29
2025-11-20,South,Furniture,Chair,20,368.33,0.0,7366.6
2025-11-20,South,Office Supplies,Paper,9,204.0,0.05,1744.2
2025-11-20,East,Electronics,Phone,10,207.35,0.15,1762.48
2025-11-20,East,Furniture,Shelf,46,182.94,0.15,7152.95
2025-11-20,East,Office Supplies,Paper,23,385.78,0.1,7985.65
2025-11-20,West,Electronics,Laptop,6,38.06,0.1,205.52
2025-11-20,West,Furniture,Desk,25,84.29,0.1,1896.52
2025-11-20,West,Office Supplies,Paper,33,36.41,0.0,1201.53
2025-11-21,North,Electronics,Tablet,30,319.04,0.1,8614.08
2025-11-21,North,Furniture,Shelf,49,199.55,0.15,8311.26
2025-11-21,North,Office Supplies,Stapler,30,299.08,0.0,8972.4
2025-11-21,South,Electronics,Tablet,33,146.76,0.1,4358.77
2025-11-21,South,Furniture,Shelf,39,187.54,0.1,6582.65
2025-11-21,South,Office Supplies,Stapler,35,97.7,0.15,2906.58
2025-11-21,East,Electronics,Phone,39,113.42,0.15,3759.87
2025-11-21,East,Furniture,Desk,10,178.27,0.05,1693.56
2025-11-21,East,Office Supplies,Printer Ink,29,211.62,0.15,5216.43
2025-11-21,West,Electronics,Tablet,22,474.83,0.0,10446.26
2025-11-21,West,Furniture,Shelf,27,106.2,0.1,2580.66
2025-11-21,West,Office Supplies,Stapler,27,408.9,0.0,11040.3
2025-11-22,North,Electronics,Laptop,15,292.29,0.1,3945.92
2025-11-22,North,Furniture,Shelf,5,310.7,0.0,1553.5
2025-11-22,North,Office Supplies,Stapler,47,238.6,0.15,9532.07
2025-11-22,South,Electronics,Phone,25,232.52,0.1,5231.7
2025-11-22,South,Furniture,Shelf,27,368.42,0.05,9449.97
2025-11-22,South,Office Supplies,Printer Ink,37,316.62,0.1,10543.45
2025-11-22,East,Electronics,Phone,20,97.91,0.1,1762.38
2025-11-22,East,Furniture,Desk,44,80.02,0.0,3520.88
2025-11-22,East,Office Supplies,Paper,7,250.84,0.1,1580.29
2025-11-22,West,Electronics,Laptop,46,340.91,0.05,14897.77
2025-11-22,West,Furniture,Shelf,13,206.26,0.15,2279.17
2025-11-22,West,Office Supplies,Printer Ink,36,297.54,0.1,9640.3
2025-11-23,North,Electronics,Laptop,27,343.75,0.1,8353.12
2025-11-23,North,Furniture,Desk,40,49.46,0.1,1780.56
2025-11-23,North,Office Supplies,Stapler,18,272.42,0.05,4658.38
2025-11-23,South,Electronics,Tablet,31,103.01,0.05,3033.64
2025-11-23,South,Furniture,Desk,15,97.38,0.15,1241.59
2025-11-23,South,Office Supplies,Printer Ink,25,104.87,0.1,2359.58
2025-11-23,East,Electronics,Laptop,48,31.57,0.05,1439.59
2025-11-23,East,Furniture,Shelf,17,45.56,0.0,774.52
2025-11-23,East,Office Supplies,Paper,44,447.27,0.05,18695.89
2025-11-23,West,Electronics,Tablet,35,141.76,0.1,4465.44
2025-11-23,West,Furniture,Desk,22,418.63,0.1,8288.87
2025-11-23,West,Office Supplies,Printer Ink,34,160.3,0.0,5450.2
2025-11-24,North,Electronics,Phone,26,38.86,0.0,1010.36
2025-11-24,North,Furniture,Chair,12,251.08,0.1,2711.66
2025-11-24,North,Office Supplies,Printer Ink,49,152.09,0.0,7452.41
2025-11-24,South,Electronics,Laptop,43,187.06,0.15,6837.04
2025-11-24,South,Furniture,Desk,7,384.42,0.15,2287.3
2025-11-24,South,Office Supplies,Printer Ink,35,94.9,0.0,3321.5
2025-11-24,East,Electronics,Phone,31,398.4,0.1,11115.36
2025-11-24,East,Furniture,Chair,42,263.37,0.15,9402.31
2025-11-24,East,Office Supplies,Paper,46,109.33,0.05,4777.72
2025-11-24,West,Electronics,Laptop,29,331.81,0.0,9622.49
2025-11-24,West,Furniture,Chair,41,361.29,0.05,14072.25
2025-11-24,West,Office Supplies,Printer Ink,29,412.63,0.15,10171.33
2025-11-25,North,Electronics,Tablet,24,344.35,0.15,7024.74
2025-11-25,North,Furniture,Desk,30,276.18,0.1,7456.86
2025-11-25,North,Office Supplies,Paper,14,461.85,0.0,6465.9
2025-11-25,South,Electronics,Phone,12,167.95,0.05,1914.63
2025-11-25,South,Furniture,Shelf,30,425.32,0.0,12759.6
2025-11-25,South,Office Supplies,Stapler,12,373.99,0.05,4263.49
2025-11-25,East,Electronics,Tablet,37,190.98,0.15,6006.32
2025-11-25,East,Furniture,Desk,15,185.39,0.1,2502.76
2025-11-25,East,Office Supplies,Paper,33,432.58,0.05,13561.38
2025-11-25,West,Electronics,Tablet,18,94.16,0.1,1525.39
2025-11-25,West,Furniture,Desk,42,201.38,0.1,7612.16
2025-11-25,West,Office Supplies,Paper,22,385.0,0.15,7199.5
2025-11-26,North,Electronics,Tablet,48,46.74,0.0,2243.52
2025-11-26,North,Furniture,Desk,12,455.3,0.1,4917.24
2025-11-26,North,Office Supplies,Stapler,27,236.14,0.0,6375.78
2025-11-26,South,Electronics,Phone,5,360.36,0.15,1531.53
2025-11-26,South,Furniture,Chair,8,25.64,0.15,174.35
2025-11-26,South,Office Supplies,Paper,7,124.42,0.0,870.94
2025-11-26,East,Electronics,Tablet,16,62.83,0.1,904.75
2025-11-26,East,Furniture,Chair,10,221.52,0.15,1882.92
2025-11-26,East,Office Supplies,Printer Ink,20,316.85,0.15,5386.45
2025-11-26,West,Electronics,Phone,32,229.75,0.15,6249.2
2025-11-26,West,Furniture,Desk,12,119.7,0.0,1436.4
2025-11-26,West,Office Supplies,Paper,5,174.71,0.0,873.55
2025-11-27,North,Electronics,Tablet,30,143.73,0.15,3665.12
2025-11-27,North,Furniture,Chair,13,47.85,0.15,528.74
2025-11-27,North,Office Supplies,Printer Ink,13,119.58,0.05,1476.81
2025-11-27,South,Electronics,Tablet,25,499.02,0.1,11227.95
2025-11-27,South,Furniture,Chair,42,205.21,0.1,7756.94
2025-11-27,South,Office Supplies,Stapler,14,499.91,0.05,6648.8
2025-11-27,East,Electronics,Laptop,48,344.77,0.1,14894.06
2025-11-27,East,Furniture,Desk,39,48.0,0.0,1872.0
2025-11-27,East,Office Supplies,Printer Ink,47,50.46,0.15,2015.88
2025-11-27,West,Electronics,Phone,15,406.83,0.0,6102.45
2025-11-27,West,Furniture,Chair,11,439.34,0.1,4349.47
2025-11-27,West,Office Supplies,Stapler,14,256.02,0.05,3405.07
2025-11-28,North,Electronics,Phone,24,472.52,0.15,9639.41
2025-11-28,North,Furniture,Desk,46,366.24,0.05,16004.69
2025-11-28,North,Office Supplies,Paper,13,322.5,0.1,3773.25
2025-11-28,South,Electronics,Tablet,11,30.23,0.15,282.65
2025-11-28,South,Furniture,Chair,34,426.38,0.1,13047.23
2025-11-28,South,Office Supplies,Stapler,27,209.62,0.0,5659.74
2025-11-28,East,Electronics,Laptop,44,68.82,0.1,2725.27
2025-11-28,East,Furniture,Chair,11,364.3,0.1,3606.57
2025-11-28,East,Office Supplies,Printer Ink,20,147.34,0.0,2946.8
2025-11-28,West,Electronics,Laptop,31,201.54,0.15,5310.58
2025-11-28,West,Furniture,Desk,41,465.62,0.1,17181.38
2025-11-28,West,Office Supplies,Paper,11,314.63,0.15,2941.79
2025-11-29,North,Electronics,Laptop,7,198.29,0.1,1249.23
2025-11-29,North,Furniture,Shelf,5,378.77,0.05,1799.16
2025-11-29,North,Office Supplies,Stapler,46,99.74,0.1,4129.24
2025-11-29,South,Electronics,Tablet,39,451.28,0.1,15839.93
2025-11-29,South,Furniture,Chair,26,143.85,0.1,3366.09
2025-11-29,South,Office Supplies,Printer Ink,8,207.92,0.05,1580.19
2025-11-29,East,Electronics,Tablet,33,43.12,0.0,1422.96
2025-11-29,East,Furniture,Chair,47,306.52,0.1,12965.8
2025-11-29,East,Office Supplies,Stapler,41,226.48,0.0,9285.68
2025-11-29,West,Electronics,Tablet,41,494.85,0.05,19274.41
2025-11-29,West,Furniture,Chair,27,51.92,0.1,1261.66
2025-11-29,West,Office Supplies,Stapler,15,294.0,0.1,3969.0
2025-11-30,North,Electronics,Tablet,33,466.09,0.05,14611.92
2025-11-30,North,Furniture,Chair,41,97.66,0.1,3603.65
2025-11-30,North,Office Supplies,Paper,29,40.42,0.15,996.35
2025-11-30,South,Electronics,Tablet,12,300.92,0.0,3611.04
2025-11-30,South,Furniture,Shelf,10,368.09,0.05,3496.85
2025-11-30,South,Office Supplies,Paper,21,130.55,0.05,2604.47
2025-11-30,East,Electronics,Tablet,6,468.89,0.05,2672.67
2025-11-30,East,Furniture,Shelf,41,134.61,0.05,5243.06
2025-11-30,East,Office Supplies,Paper,17,280.87,0.05,4536.05
2025-11-30,West,Electronics,Phone,5,399.03,0.15,1695.88
2025-11-30,West,Furniture,Shelf,36,270.64,0.0,9743.04
2025-11-30,West,Office Supplies,Paper,29,408.11,0.05,11243.43
2025-12-01,North,Electronics,Tablet,47,467.81,0.15,18689.01
2025-12-01,North,Furniture,Shelf,8,217.0,0.1,1562.4
2025-12-01,North,Office Supplies,Stapler,7,327.0,0.1,2060.1
2025-12-01,South,Electronics,Laptop,12,201.35,0.0,2416.2
2025-12-01,South,Furniture,Shelf,21,488.46,0.15,8719.01
2025-12-01,South,Office Supplies,Paper,12,432.42,0.05,4929.59
2025-12-01,East,Electronics,Laptop,46,226.08,0.1,9359.71
2025-12-01,East,Furniture,Chair,27,189.91,0.1,4614.81
2025-12-01,East,Office Supplies,Paper,6,275.03,0.05,1567.67
2025-12-01,West,Electronics,Phone,32,89.57,0.0,2866.24
2025-12-01,West,Furniture,Shelf,15,491.19,0.15,6262.67
2025-12-01,West,Office Supplies,Stapler,46,480.16,0.05,20982.99
2025-12-02,North,Electronics,Phone,47,55.36,0.15,2211.63
2025-12-02,North,Furniture,Shelf,32,439.73,0.0,14071.36
2025-12-02,North,Office Supplies,Paper,29,164.12,0.1,4283.53
2025-12-02,South,Electronics,Phone,46,101.11,0.05,4418.51
2025-12-02,South,Furniture,Chair,26,300.69,0.15,6645.25
2025-12-02,South,Office Supplies,Paper,36,165.1,0.1,5349.24
2025-12-02,East,Electronics,Phone,31,437.58,0.05,12886.73
2025-12-02,East,Furniture,Chair,29,348.38,0.05,9597.87
2025-12-02,East,Office Supplies,Stapler,30,115.93,0.0,3477.9
2025-12-02,West,Electronics,Phone,8,412.01,0.1,2966.47
2025-12-02,West,Furniture,Desk,49,386.84,0.05,18007.4
2025-12-02,West,Office Supplies,Stapler,16,61.19,0.05,930.09
2025-12-03,North,Electronics,Laptop,11,244.78,0.1,2423.32
2025-12-03,North,Furniture,Shelf,36,217.08,0.05,7424.14
2025-12-03,North,Office Supplies,Printer Ink,44,115.49,0.1,4573.4
2025-12-03,South,Electronics,Phone,30,443.76,0.15,11315.88
2025-12-03,South,Furniture,Chair,16,115.28,0.05,1752.26
2025-12-03,South,Office Supplies,Paper,48,451.15,0.1,19489.68
2025-12-03,East,Electronics,Laptop,38,36.07,0.15,1165.06
2025-12-03,East,Furniture,Shelf,37,201.78,0.0,7465.86
2025-12-03,East,Office Supplies,Paper,6,494.11,0.1,2668.19
2025-12-03,West,Electronics,Laptop,43,213.38,0.1,8257.81
2025-12-03,West,Furniture,Desk,34,44.19,0.1,1352.21
2025-12-03,West,Office Supplies,Paper,26,98.73,0.05,2438.63
2025-12-04,North,Electronics,Phone,15,98.46,0.1,1329.21
2025-12-04,North,Furniture,Shelf,36,278.7,0.15,8528.22
2025-12-04,North,Office Supplies,Stapler,18,213.11,0.0,3835.98
2025-12-04,South,Electronics,Phone,6,45.47,0.0,272.82
2025-12-04,South,Furniture,Shelf,18,290.77,0.05,4972.17
2025-12-04,South,Office Supplies,Printer Ink,18,166.43,0.15,2546.38
2025-12-04,East,Electronics,Laptop,17,249.13,0.1,3811.69
2025-12-04,East,Furniture,Shelf,9,180.17,0.05,1540.45
2025-12-04,East,Office Supplies,Stapler,42,439.73,0.15,15698.36
2025-12-04,West,Electronics,Tablet,46,123.03,0.0,5659.38
2025-12-04,West,Furniture,Desk,37,150.67,0.05,5296.05
2025-12-04,West,Office Supplies,Paper,31,229.8,0.05,6767.61
2025-12-05,North,Electronics,Laptop,32,418.19,0.1,12043.87
2025-12-05,North,Furniture,Chair,34,469.01,0.0,15946.34
2025-12-05,North,Office Supplies,Printer Ink,13,93.17,0.05,1150.65
2025-12-05,South,Electronics,Laptop,38,21.08,0.1,720.94
2025-12-05,South,Furniture,Chair,22,48.76,0.05,1019.08
2025-12-05,South,Office Supplies,Printer Ink,6,171.32,0.0,1027.92
2025-12-05,East,Electronics,Laptop,8,331.33,0.05,2518.11
2025-12-05,East,Furniture,Desk,12,37.3,0.15,380.46
2025-12-05,East,Office Supplies,Printer Ink,9,325.57,0.05,2783.62
2025-12-05,West,Electronics,Laptop,25,72.16,0.05,1713.8
2025-12-05,West,Furniture,Chair,8,341.68,0.1,2460.1
2025-12-05,West,Office Supplies,Stapler,42,378.58,0.15,13515.31
2025-12-06,North,Electronics,Tablet,8,224.6,0.0,1796.8
2025-12-06,North,Furniture,Shelf,31,109.52,0.15,2885.85
2025-12-06,North,Office Supplies,Paper,29,140.23,0.05,3863.34
2025-12-06,South,Electronics,Tablet,33,425.35,0.15,11931.07
2025-12-06,South,Furniture,Shelf,31,121.52,0.15,3202.05
2025-12-06,South,Office Supplies,Stapler,17,186.58,0.05,3013.27
2025-12-06,East,Electronics,Laptop,23,298.29,0.15,5831.57
2025-12-06,East,Furniture,Chair,9,163.08,0.0,1467.72
2025-12-06,East,Office Supplies,Paper,13,466.25,0.15,5152.06
2025-12-06,West,Electronics,Tablet,24,367.37,0.0,8816.88
2025-12-06,West,Furniture,Shelf,31,70.41,0.05,2073.57
2025-12-06,West,Office Supplies,Paper,7,243.85,0.1,1536.26
2025-12-07,North,Electronics,Tablet,13,33.25,0.0,432.25
2025-12-07,North,Furniture,Shelf,40,470.45,0.0,18818.0
2025-12-07,North,Office Supplies,Printer Ink,10,415.61,0.05,3948.3
2025-12-07,South,Electronics,Tablet,42,69.8,0.1,2638.44
2025-12-07,South,Furniture,Shelf,33,230.47,0.0,7605.51
2025-12-07,South,Office Supplies,Printer Ink,27,459.62,0.1,11168.77
2025-12-07,East,Electronics,Tablet,20,86.43,0.15,1469.31
